episode,episode_length,episode_reward,learning_rate
1063,16,1.0,0.0003
1064,25,-1.0,0.0003
1065,16,1.0,0.0003
1066,23,1.0,0.0003
1067,23,-1.0,0.0003
1068,21,1.0,0.0003
1069,14,1.0,0.0003
1070,25,-1.0,0.0003
1071,17,1.0,0.0003
1072,21,1.0,0.0003
1073,24,1.0,0.0003
1074,20,-1.0,0.0003
1075,17,1.0,0.0003
